id,text,date,like_count,rt_count,category,from
1533525801764798470,"RT @Tesla: HEPA air filter in Model Y, S and X removes &gt;99.97% of dust, pollen, mold, bacteria and any airborne particles https://t.co/I8yC…",2022-06-05 19:06:57+00:00,0,4901,ReTweet,Tesla
1533413197629296640,"Some hate humanity, but I love humanity so much",2022-06-05 11:39:30+00:00,406775,32161,DirectTweet,Tesla
1533412524418387970,"@baierm588 Build 1000+ Starships to transport life to Mars. Basically, (very) modern Noah’s Arks.",2022-06-05 11:36:49+00:00,10614,875,ReplyTweet,baierm588
1533411722618449921,@RenataKonkoly Maybe we should make an actual Starship model that dispenses pez for our merch store,2022-06-05 11:33:38+00:00,11634,486,ReplyTweet,RenataKonkoly
1533410745429413888,"Making life multiplanetary expands the scope &amp; scale of consciousness. 

It also enables us to backup the biosphere, protecting all life as we know it from a calamity on Earth.

Humanity is life’s steward, as no other species can transport life to Mars. We can’t let them down.",2022-06-05 11:29:45+00:00,128548,12349,DirectTweet,RenataKonkoly
1533408313894912001,Deck from SpaceX all-hands update talk I gave last week https://t.co/ApsdPjjukh,2022-06-05 11:20:06+00:00,58372,6225,DirectTweet,RenataKonkoly
1533393917797965824,@GalaxyHeroesGHC It should be possible,2022-06-05 10:22:53+00:00,31143,1317,ReplyTweet,GalaxyHeroesGHC
1533393128593444870,@lexfridman That is why we must expand the scope &amp; scale of consciousness – so that we may learn the answers to these questions,2022-06-05 10:19:45+00:00,60914,4370,ReplyTweet,lexfridman
1533285679035207681,@Tesmanian_com Accurate,2022-06-05 03:12:47+00:00,18460,865,ReplyTweet,Tesmanian_com
1533256317766443008,"@TimDOES @chazman @aelluswamy Not perfect, but should be better",2022-06-05 01:16:07+00:00,2517,118,ReplyTweet,TimDOES
1533255046430867458,@chazman @aelluswamy 10.13 will solve your left turn most of the time,2022-06-05 01:11:04+00:00,7469,348,ReplyTweet,chazman
1533204963597459456,"@GasOff2 Yes, car will navigate to a pin location, even if in a complex surface parking lot or hotel entrance.

When in covered or underground parking lots, car will have to navigate using only inertial measurement, wheel movement &amp; vision, as GPS signal is no longer available.",2022-06-04 21:52:03+00:00,4239,283,ReplyTweet,GasOff2
1533182094784057346,"@slashdot Remarkable, although, as noted, there are big differences between humans and mice. We can cure a mouse of almost any cancer, but most of those cures don’t work with humans.",2022-06-04 20:21:11+00:00,30088,2238,ReplyTweet,slashdot
1533180912879403008,@v_g_fischer We are close to the point where offering something for EU regulators to review makes sense,2022-06-04 20:16:29+00:00,4084,267,ReplyTweet,v_g_fischer
1533179948743151616,"Also, FSD Beta 10.12.2 now expanding to 100k cars. 

10.13 smooths out intersection control, especially long lefts, and starts to handle roads with no map data at all. 

Last point is a big deal. Within a few months, FSD should be able to drive to a GPS point with zero map data.",2022-06-04 20:12:39+00:00,34941,2544,DirectTweet,elonmusk
1533178078683357189,"Working on Tesla North American service. 

Goal is 2/3 of cars receive same-day service, no wait.",2022-06-04 20:05:13+00:00,84657,5024,DirectTweet,elonmusk
1533177579984900096,@BillyM2k BTS music videos are 🔥🔥,2022-06-04 20:03:14+00:00,40167,8324,ReplyTweet,BillyM2k
1533177579984900096,@BillyM2k BTS music videos are 🔥🔥,2022-06-04 20:03:14+00:00,40167,8324,ReplyTweet,BillyM2k
1533176789022957568,"@WholeMarsBlog Total headcount will increase, but salaried should be fairly flat",2022-06-04 20:00:06+00:00,16936,925,ReplyTweet,WholeMarsBlog
1533173929279365122,@ExplainThisBob 🎯,2022-06-04 19:48:44+00:00,5015,142,ReplyTweet,ExplainThisBob
1533173533966221312,"Sometimes I think my list of enemies is too short, so …",2022-06-04 19:47:10+00:00,174055,10523,DirectTweet,elonmusk
1533166771359862784,@Kristennetten @alifarhat79 @VanityFair Interesting,2022-06-04 19:20:17+00:00,11100,438,ReplyTweet,Kristennetten
1533163139470180353,"@alifarhat79 Ah yes, Maxwell photobombing me at a @VanityFair Oscars party – you should them why they invited her. 

The same people who push this photo say nothing about prominent people who actually went to his island a dozen times. Also very strange …",2022-06-04 19:05:51+00:00,74169,7496,ReplyTweet,alifarhat79
1533161685057421312,@pity_martine Are you saying that this is a far left taunt?,2022-06-04 19:00:05+00:00,13436,549,ReplyTweet,pity_martine
1533161114586042369,Only thing more remarkable than DOJ not leaking the list is that no one in the media cares. Doesn’t that seem odd? https://t.co/JEK4TErABB,2022-06-04 18:57:49+00:00,445796,76204,DirectTweet,pity_martine
1533133566246367233,@NASASpaceflight Same,2022-06-04 17:08:21+00:00,7551,270,ReplyTweet,NASASpaceflight
1533132430386896896,Four Falcon Heavy flights later this year by an incredible team at SpaceX https://t.co/WUQ72lKZPe,2022-06-04 17:03:50+00:00,44653,3907,DirectTweet,NASASpaceflight
1533129558056116224,@SawyerMerritt Sigh,2022-06-04 16:52:25+00:00,60130,2305,ReplyTweet,SawyerMerritt
1533124733478264834,@waitbutwhy Wow,2022-06-04 16:33:15+00:00,3617,153,ReplyTweet,waitbutwhy
1533115421578211328,@CatherinScience @JohnnaCrider1 Yeah,2022-06-04 15:56:15+00:00,1824,75,ReplyTweet,CatherinScience
1533112403210141696,@Andst7 Some of these options should be on by default and explicitly asked of users from time to time,2022-06-04 15:44:15+00:00,2134,142,ReplyTweet,andst7
1533110567241764864,@Andst7 Interesting,2022-06-04 15:36:57+00:00,20427,891,ReplyTweet,andst7
1533107118911410176,"@Rainmaker1973 Fallout 3, NV &amp; 4 were great",2022-06-04 15:23:15+00:00,24231,1283,ReplyTweet,Rainmaker1973
1533105685512261640,"@JohnnaCrider1 They also usually have no sense of humor, apart from mocking the other side",2022-06-04 15:17:33+00:00,2771,211,DirectTweet,elonmusk
1533104604027797505,"@WholeMarsBlog Often, when we announce something, we hear simultaneous criticism that it’s already been done, but also that it’s impossible 🤣🤣",2022-06-04 15:13:15+00:00,20347,1458,ReplyTweet,WholeMarsBlog
1533103614885089281,"@JohnnaCrider1 Both the far left &amp; far right have a lot of hate. 

One could simply replace the word “far” with “loathing”, as they have that emotion a lot, whereas most people, who are moderates, do not.",2022-06-04 15:09:20+00:00,2999,297,ReplyTweet,JohnnaCrider1
1532982960227504128,@Insaan_07 True,2022-06-04 07:09:53+00:00,3611,123,ReplyTweet,Insaan_07
1532982960227504128,@Insaan_07 True,2022-06-04 07:09:53+00:00,3611,123,ReplyTweet,Insaan_07
1532964200859025413,"@teslaownersSV @long_elon My bro &amp; I had dinner at the El Camino Jack in the Box almost every night around late 95. Some people had died from food poisoning a few years earlier, so prices were low. @kimbal",2022-06-04 05:55:21+00:00,5894,346,ReplyTweet,teslaownersSV
1532943757989056513,@slashdot Quality commenters on /.,2022-06-04 04:34:07+00:00,10000,455,ReplyTweet,slashdot
1532936274050486272,Getty watermark is the coup de grâce https://t.co/c4SHu4zXrU,2022-06-04 04:04:22+00:00,100238,5765,DirectTweet,slashdot
1532933207276019712,Diabolical! https://t.co/AJAJR8Nf3z,2022-06-04 03:52:11+00:00,252277,22672,DirectTweet,slashdot
1532911052186345474,"@slashdot The press always plays along with the class-action law firms, who are the real plaintiffs, not the puppets they find to masquerade as such. Why is this?",2022-06-04 02:24:09+00:00,5049,341,ReplyTweet,slashdot
1532906874386976769,https://t.co/QKEyQkErh0,2022-06-04 02:07:33+00:00,176355,11182,DirectTweet,slashdot
1532906349574639618,@karpathy Sigh,2022-06-04 02:05:28+00:00,3261,136,ReplyTweet,karpathy
1532903664943243265,@RenataKonkoly Wow,2022-06-04 01:54:48+00:00,1534,67,ReplyTweet,RenataKonkoly
1532900419084615680,@wapodavenport 👍,2022-06-04 01:41:54+00:00,27880,867,ReplyTweet,wapodavenport
1532899718401073152,Johnny Rotten of The Sex Pistols https://t.co/u8v8KFUn7N,2022-06-04 01:39:07+00:00,214666,36734,DirectTweet,wapodavenport
1532891877158047744,@united 🥳,2022-06-04 01:07:57+00:00,2184,116,ReplyTweet,united
1532890557839814656,@BillyM2k @adam_tooze @gladstein That is quite the trend,2022-06-04 01:02:43+00:00,6626,362,ReplyTweet,BillyM2k
1532889418066976769,@scoumbourdis Nice work by OpenAI. It is hard to do useful things.,2022-06-04 00:58:11+00:00,13118,586,ReplyTweet,scoumbourdis
1532794333669228545,@teslaownersSV @kgee @EliBurton_ @klwtts @JackBox Good interview,2022-06-03 18:40:21+00:00,14402,637,ReplyTweet,teslaownersSV
1532743768503459843,"@Forbes Thanks Mr President!
https://t.co/dCcTQLsJTp",2022-06-03 15:19:26+00:00,88511,6808,ReplyTweet,Forbes
1532733090728222723,@PPathole @SpaceX That is its primary purpose,2022-06-03 14:37:00+00:00,31951,1392,ReplyTweet,PPathole
1532728628378746885,"@PPathole 70 is currently the age when you receive maximum social security benefits. In other words, that’s when the govt concludes that you can’t hold a job!!",2022-06-03 14:19:16+00:00,8822,774,DirectTweet,elonmusk
1532728055965286400,@stats_feed !!,2022-06-03 14:16:59+00:00,52900,2189,ReplyTweet,stats_feed
1532727837744107523,"@PPathole Open primaries sound like a good way to move candidates to be more centrist.

Term limits help with the gerontocracy problem, but, frankly, there should be a max age beyond which you can’t run (maybe 70?), just like there are min ages for house, senate &amp; president.",2022-06-03 14:16:07+00:00,12971,1142,ReplyTweet,PPathole
1532727837744107523,"@PPathole Open primaries sound like a good way to move candidates to be more centrist.

Term limits help with the gerontocracy problem, but, frankly, there should be a max age beyond which you can’t run (maybe 70?), just like there are min ages for house, senate &amp; president.",2022-06-03 14:16:07+00:00,12971,1142,ReplyTweet,PPathole
1532724097033052160,"@VW @Tesla Thanks, and also well done to you for advancing electric vehicles!",2022-06-03 14:01:16+00:00,6259,271,ReplyTweet,VW
1532722798917046275,@heydave7 No,2022-06-03 13:56:06+00:00,6348,254,ReplyTweet,heydave7
1532716040916029441,"@ExplainThisBob Once again, Bob nails it.

Yes, I am endorsing a political candidate because he is competent!",2022-06-03 13:29:15+00:00,4085,167,ReplyTweet,ExplainThisBob
1532715028742385668,"It is rare for me to endorse political candidates. 

My political leanings are moderate, so neither fully Republican nor Democrat, which I am confident is the case for most Americans.

Executive competence is super underrated in politics – we should care about that a lot more!",2022-06-03 13:25:13+00:00,100093,7962,DirectTweet,elonmusk
1532710931590959104,Los Angeles is fortunate to have someone like Rick Caruso running for mayor. He’s awesome.,2022-06-03 13:08:57+00:00,111927,7809,DirectTweet,elonmusk
1532527411484626944,@EvaFoxU Tesla AI Day #2 will be epic,2022-06-03 00:59:42+00:00,8965,677,ReplyTweet,EvaFoxU
1532525711763841043,"Tesla AI Day pushed to Sept 30, as we may have an Optimus prototype working by then",2022-06-03 00:52:57+00:00,128547,9038,DirectTweet,EvaFoxU
1532510690665283584,@WatchersTank @NASASpaceflight @SpaceX Cryogenic proof test passed,2022-06-02 23:53:15+00:00,26957,1139,ReplyTweet,WatchersTank
1532403096680288256,"@abledoc @scottfarkas @Tesla @JoeJustice Everyone eats same food, uses same restrooms, etc – no executive chef or other ivory tower stuff. 

There shouldn’t be this workers vs management two-class system. Everyone is a worker.",2022-06-02 16:45:43+00:00,19475,2071,ReplyTweet,abledoc
1532274289893904384,"@jamesdouma @RadarMoron @JeffTutorials @karpathy Transformers are replacing C heuristics for post-processing of the vision NN’s “giant bag of points”.

[Side note: I hate the bloated mess that is modern C++, but love simple C, as you know what it will compile to in terms of actual CPU operations.]",2022-06-02 08:13:53+00:00,6089,429,ReplyTweet,jamesdouma
1532268658340265984,@ExplainThisBob 😉,2022-06-02 07:51:30+00:00,3768,164,ReplyTweet,ExplainThisBob
1532267941512761346,@scottfarkas The above set of tweets illustrate why recessions serve a vital economic cleansing function,2022-06-02 07:48:40+00:00,6637,487,ReplyTweet,scottfarkas
1532265043391291392,"@spideycyp_155 @eringriffith I never wanted to be CEO – just wanted to work on product/technology. Bill Harris sounded like he would be a great CEO, given his Intuit experience, but he was not.

Running companies hurts my heart, but I don’t see any other way to bring technology &amp; design to fruition.",2022-06-02 07:37:09+00:00,10002,781,ReplyTweet,spideycyp_155
1532239862438535168,@OrbitHigher @JeffTutorials Yeah,2022-06-02 05:57:05+00:00,2070,85,ReplyTweet,OrbitHigher
1532237563582357504,@eringriffith Similar thing happened to X/PayPal in March 2000,2022-06-02 05:47:57+00:00,1339,73,ReplyTweet,eringriffith
1532195571519430656,"@JeffTutorials We’re using more GPTs, as they now run natively on Tesla TRIP chip vs needing to round trip to iGPU",2022-06-02 03:01:05+00:00,15262,572,ReplyTweet,JeffTutorials
1532060134197047296,@justwidle2 @Tesla As I said in 2018 …,2022-06-01 18:02:54+00:00,5620,237,DirectTweet,elonmusk
1532050413708517376,"RT @Tesla: Tesla navigation will now take predicted crosswind, headwind, humidity &amp; temperature into account for calculating battery % on a…",2022-06-01 17:24:17+00:00,0,4193,ReTweet,Tesla
1532050332158676992,"RT @SpaceX: Two years ago yesterday, SpaceX launched its first human spaceflight to the @space_station",2022-06-01 17:23:57+00:00,0,2965,ReTweet,SpaceX
1532050332158676992,"RT @SpaceX: Two years ago yesterday, SpaceX launched its first human spaceflight to the @space_station",2022-06-01 17:23:57+00:00,0,2965,ReTweet,SpaceX
1532030554778087424,"We are trying to accelerate sustainable energy, so what matters is how much someone can contribute to that goal. 

Personal choices are your own and are respected.",2022-06-01 16:05:22+00:00,68679,4283,DirectTweet,elonmusk
1532028817157591041,"Tesla scores 100/100 for 7th year in a row for LGBTQ equality
 https://t.co/9wvCbgrtUE",2022-06-01 15:58:28+00:00,65077,4860,DirectTweet,elonmusk
1531890215794745344,@spideycyp_155 @AndrewYang I will donate to centrist candidates in both parties,2022-06-01 06:47:43+00:00,10011,568,ReplyTweet,spideycyp_155
1531888685666508800,"@AndrewYang Is this a reference to open primaries? I think those are a good idea. 

I am in favor of anything that would result in more centrist candidates being elected!",2022-06-01 06:41:38+00:00,25358,1134,ReplyTweet,AndrewYang
1531884243097378816,"@PPathole @Rainmaker1973 The amazing part will be having an orbital rocket that is fully &amp; rapidly reusable with any payload at all!

Everyone else gave up when they realized that their fully reusable payload&lt;0.

We still have a long way to go.",2022-06-01 06:23:59+00:00,5192,362,ReplyTweet,PPathole
1531880109225005056,"@Rainmaker1973 The specs on Wikipedia aren’t quite right, but close enough.

Thrust, liftoff mass, length &amp; payload will grow over time.",2022-06-01 06:07:33+00:00,10243,479,ReplyTweet,Rainmaker1973
1531879174394331136,"@DBurkland @WholeMarsBlog Yes, unless we encounter unexpected issues. 10.12.2 seems solid so far, but, as always, please be extremely vigilant.",2022-06-01 06:03:50+00:00,2576,144,ReplyTweet,DBurkland
1531877252643921920,@DebugPrivilege 👍,2022-06-01 05:56:12+00:00,13457,391,ReplyTweet,DebugPrivilege
1531867103854317568,@WholeMarsBlog They should pretend to work somewhere else,2022-06-01 05:15:52+00:00,16199,1468,ReplyTweet,WholeMarsBlog
1531857087994765316,@WholeMarsBlog I have yet to see an ESG list that *isn’t* fraudulent,2022-06-01 04:36:04+00:00,22721,1638,ReplyTweet,WholeMarsBlog
1531818107471335425,@Erdayastronaut Just one at a time at first,2022-06-01 02:01:11+00:00,18012,704,ReplyTweet,Erdayastronaut
1531790327677435904,@Erdayastronaut Only a few weeks away. All Raptor 2 engines needed for first orbital flight are complete &amp; being installed.,2022-06-01 00:10:48+00:00,14038,974,ReplyTweet,Erdayastronaut
1531759476616974337,@Erdayastronaut Good interview,2022-05-31 22:08:12+00:00,7515,267,ReplyTweet,Erdayastronaut
1531757243489738754,@octonion 🤣,2022-05-31 21:59:20+00:00,28098,596,ReplyTweet,octonion
1531733235625074688,10 years since SpaceX’s first mission to @Space_Station https://t.co/30xEtbXlT5,2022-05-31 20:23:56+00:00,64713,5579,ReTweetWComment,SpaceX
1531730381187301378,@SawyerMerritt Cybertruck body,2022-05-31 20:12:35+00:00,28833,1414,ReplyTweet,SawyerMerritt
1531699416490557440,"@BillyM2k @PinballReed @crikey_news @ummjackson @cameronwilson You’re humble bro. 

Billy’s sense of humor &amp; irreverence is a big part of why people love Dogecoin.",2022-05-31 18:09:33+00:00,12054,1214,ReplyTweet,BillyM2k
1531696266656333824,@ummjackson Completely useless pos more like it,2022-05-31 17:57:02+00:00,3938,224,ReplyTweet,ummjackson
1531696049064116225,@PinballReed @crikey_news @ummjackson @cameronwilson And Palmer always forgets to mention that he never wrote a single line of Dogecoin code …,2022-05-31 17:56:10+00:00,3628,304,DirectTweet,elonmusk
1531696049064116225,@PinballReed @crikey_news @ummjackson @cameronwilson And Palmer always forgets to mention that he never wrote a single line of Dogecoin code …,2022-05-31 17:56:10+00:00,3628,304,DirectTweet,elonmusk
1531659985603727362,"@DimaZeniuk @PinballReed @crikey_news @ummjackson @cameronwilson For AI and most things, Python. JavaScript for web stuff. 

For high performance or tight code, C/C++, spiced up with some assembly.",2022-05-31 15:32:52+00:00,4640,532,ReplyTweet,DimaZeniuk
1531647849599057921,https://t.co/G83vCrHHJf,2022-05-31 14:44:38+00:00,1444161,142673,DirectTweet,DimaZeniuk
1531642481586188288,@DogecoinNorway @Louisbotelho17 @teslaownersSV @PPathole @Gfilche @MadeInTheUSANJ @JoeBiden Yeah!,2022-05-31 14:23:18+00:00,2678,134,ReplyTweet,DogecoinNorway
1531640532350513155,"@Andst7 @PPathole @HamblinZeke @DrKnowItAll16 @stevenmarkryan @paraga Maybe if they do the opposite, Twitter will be a much better experience – just an idea",2022-05-31 14:15:34+00:00,3248,221,ReplyTweet,Andst7
1531635258273177600,@PPathole @HamblinZeke @DrKnowItAll16 @stevenmarkryan @paraga Yes,2022-05-31 13:54:36+00:00,2039,100,DirectTweet,elonmusk
1531634975803682820,@PPathole @HamblinZeke @DrKnowItAll16 @stevenmarkryan @paraga Checking,2022-05-31 13:53:29+00:00,2095,100,ReplyTweet,PPathole
1531632887866576904,"@PinballReed @crikey_news @ummjackson @cameronwilson My kids wrote better code when they were 12 than the nonsense script Jackson sent me. 

Like I said, if it’s so great, he should share it with the world and make everyone’s experience with Twitter better. If he does, you will see what I mean.

Jackson Palmer is a tool.",2022-05-31 13:45:11+00:00,7418,668,ReplyTweet,PinballReed
1531626805408550912,"@crikey_news @ummjackson @cameronwilson You falsely claimed ur lame snippet of Python gets rid of bots. Ok buddy, then share it with the world …",2022-05-31 13:21:01+00:00,8014,618,ReplyTweet,crikey_news
1531624823272656897,@HamblinZeke @DrKnowItAll16 @stevenmarkryan What’s going on @paraga?,2022-05-31 13:13:08+00:00,5179,605,ReplyTweet,HamblinZeke
1531539935106322433,@stevenmarkryan Very strange indeed!,2022-05-31 07:35:49+00:00,6913,410,ReplyTweet,stevenmarkryan
1531519444077490176,@Louisbotelho17 @teslaownersSV @PPathole @Gfilche @MadeInTheUSANJ @JoeBiden Interesting,2022-05-31 06:14:24+00:00,3143,143,ReplyTweet,Louisbotelho17
1531511274718339072,"@WholeMarsBlog Yeah, maybe a smidge higher …",2022-05-31 05:41:56+00:00,19678,648,ReplyTweet,WholeMarsBlog
1531508968622804993,"@agoyal00 @WholeMarsBlog @PPathole @Gfilche @MadeInTheUSANJ Yes. It’s safe to say that Mackenzie [ahem] Scott is not exactly a big fan of her ex-husband. 

Unfortunately, a lot of others are getting caught in the crossfire.",2022-05-31 05:32:46+00:00,2489,158,ReplyTweet,agoyal00
1531504159089909765,@teslaownersSV @PPathole @Gfilche @MadeInTheUSANJ @JoeBiden Feels like a Looney Tunes episode,2022-05-31 05:13:40+00:00,3741,222,DirectTweet,elonmusk
1531504072934703104,@teslaownersSV @PPathole @Gfilche @MadeInTheUSANJ @JoeBiden Yup,2022-05-31 05:13:19+00:00,2926,123,ReplyTweet,teslaownersSV
1531502841302499330,"@ExplainThisBob I support you, Bob! Some bots are good.",2022-05-31 05:08:25+00:00,3667,209,ReplyTweet,ExplainThisBob
1531500305732583425,"@S3XYstarship @PPathole @Gfilche @MadeInTheUSANJ Yeah, although I hesitate to admit that, because there are a lot of people that foam at the mouth if you even mention his name!",2022-05-31 04:58:21+00:00,5696,410,ReplyTweet,S3XYstarship
1531499523268575232,"@teslaownersSV @PPathole @Gfilche @MadeInTheUSANJ The Democrat vs Republican tribalism among otherwise intelligent people is most distressing.

Demonizing everyone who would vote for an alternate party is not constructive.",2022-05-31 04:55:14+00:00,7287,757,ReplyTweet,teslaownersSV
1531497809421139973,"@PPathole @Gfilche @MadeInTheUSANJ True. Tesla was attacked by Romney in 2 of 3 presidential debates. Those lines were fed to him by a particular individual in the oil &amp; gas industry.

The Dems turned negative over the past ~12 months. At least part of it is Mackenzie’s donation to PACs posing as charities.",2022-05-31 04:48:26+00:00,4672,476,ReplyTweet,PPathole
1531497809421139973,"@PPathole @Gfilche @MadeInTheUSANJ True. Tesla was attacked by Romney in 2 of 3 presidential debates. Those lines were fed to him by a particular individual in the oil &amp; gas industry.

The Dems turned negative over the past ~12 months. At least part of it is Mackenzie’s donation to PACs posing as charities.",2022-05-31 04:48:26+00:00,4672,476,ReplyTweet,PPathole
1531492581573525504,"@KimDotcom I would be shocked if I’m *not* being spied on haha. 

My only ask is that anyone spying on me please not affect call quality too much or I can’t hear what’s being said!",2022-05-31 04:27:39+00:00,22805,1492,ReplyTweet,KimDotcom
1531491830239531009,"@Gfilche @MadeInTheUSANJ I’m just talking about the mid-term elections in November. Not sure that there is a third party candidate.

It’s rather hard to support a party when prominent members of that party keep attacking me and sidelining Tesla &amp; SpaceX!",2022-05-31 04:24:40+00:00,5833,429,ReplyTweet,Gfilche
1531484760039739392,@PPathole @HardDriveMag 💯,2022-05-31 03:56:35+00:00,1785,80,ReplyTweet,PPathole
1531468200847736838,Literally … https://t.co/DWKI71Wk9Z,2022-05-31 02:50:47+00:00,473978,45380,DirectTweet,PPathole
1531435945001725952,"@npew Our computer is made of meat!
https://t.co/0NC0e7TSld",2022-05-31 00:42:36+00:00,11024,601,ReplyTweet,npew
1531435368846860288,@spideycyp_155 It might be,2022-05-31 00:40:19+00:00,3330,167,ReplyTweet,spideycyp_155
1531435270960201728,"@hiromichimizuno Tesla doesn’t advertise, the others do. They are … hesitant to bite the hand that feeds them.",2022-05-31 00:39:55+00:00,18196,1114,ReplyTweet,hiromichimizuno
1531352393673318401,Tesla Plaid S cruising around Austin with volume at 11 is sublime,2022-05-30 19:10:36+00:00,93673,4207,DirectTweet,hiromichimizuno
1531352163691204610,Veridis Quo,2022-05-30 19:09:41+00:00,69276,4318,DirectTweet,hiromichimizuno
1531342822208684032,@BLKMDL3 @HardDriveMag Tomorrow,2022-05-30 18:32:34+00:00,2186,136,ReplyTweet,BLKMDL3
1531341817484042243,"@James76931 @HardDriveMag Mildly, so 6/10. It’s a slow meme day.",2022-05-30 18:28:34+00:00,2008,92,ReplyTweet,James76931
1531340568353247239,"@Shruggernauts @HardDriveMag @kevinpodas I would, but the coward blocked me 🤣 https://t.co/CiZXNxgpaP",2022-05-30 18:23:37+00:00,3528,179,ReplyTweet,Shruggernauts
1531339927430090752,I miss them https://t.co/nTZkFM1D3k,2022-05-30 18:21:04+00:00,511172,32815,DirectTweet,Shruggernauts
1531337185894465538,"@HardDriveMag The reason you’re not that funny is because you’re woke. 

Humor relies on an intuitive &amp; often awkward truth being recognized by the audience, but wokism is a lie, which is why nobody laughs.",2022-05-30 18:10:10+00:00,15927,2264,DirectTweet,elonmusk
1531333502138032129,@HardDriveMag Less funny than SNL on a bad day. This could make a drunk person sober. Try harder!,2022-05-30 17:55:32+00:00,7023,307,ReplyTweet,HardDriveMag
1531330704381984768,"@PPathole @jack Still early stages on that. Getting Starship reliably to orbit, then achieving full &amp; immediate reusability of both stages is by far top priority.",2022-05-30 17:44:25+00:00,3690,259,ReplyTweet,PPathole
1531328534169493506,"@jack 2029 feels like a pivotal year. I’d be surprised if we don’t have AGI by then. Hopefully, people on Mars too.",2022-05-30 17:35:47+00:00,32993,2126,ReplyTweet,jack
1531322193010954240,👀 https://t.co/F4B6ms5JiD,2022-05-30 17:10:36+00:00,306768,24854,DirectTweet,jack
1531319938195021824,"@HardDriveMag Well, if you make something that looks like a meme &amp; someone (not me) crops off your name, so it goes.

Also, this is only a 6/10 meme, so maybe step down from that high horse!

The selfless art of anonymous meme creators is something to be admired.",2022-05-30 17:01:38+00:00,8227,457,ReplyTweet,HardDriveMag
1531319938195021824,"@HardDriveMag Well, if you make something that looks like a meme &amp; someone (not me) crops off your name, so it goes.

Also, this is only a 6/10 meme, so maybe step down from that high horse!

The selfless art of anonymous meme creators is something to be admired.",2022-05-30 17:01:38+00:00,8227,457,ReplyTweet,HardDriveMag
1531307969308237824,"@truth_tesla @MadeInTheUSANJ Yeah, the public has no idea how much Tesla and SpaceX have been attacked/undermined, because we aren’t unionized (yet offer highest pay in industry!) and this administration would rather a company be dead than not unionized",2022-05-30 16:14:04+00:00,11224,1704,ReplyTweet,truth_tesla
1531303544250417152,"@karpathy I couldn’t agree more! There is such a thing as too much sentience for household appliances.

Imagine giving advanced AI to a toilet with an implicit “maximize 💩” utility function, so it engages in deep societal manipulation just to get maximum 💩 haha.",2022-05-30 15:56:29+00:00,14710,778,ReplyTweet,karpathy
1531297810758389760,"@MadeInTheUSANJ I support free speech, but not any one candidate. In fact, I gave money to &amp; voted for Hillary &amp; then voted for Biden.

However, given unprovoked attacks by leading Democrats against me &amp; a very cold shoulder to Tesla &amp; SpaceX, I intend to vote Republican in November.",2022-05-30 15:33:42+00:00,25101,3492,ReplyTweet,MadeInTheUSANJ
1531279278624612352,In remembrance of those who fell to preserve the light of freedom,2022-05-30 14:20:04+00:00,392977,35848,DirectTweet,MadeInTheUSANJ
1531276122024976384,@brandonee916 Sure,2022-05-30 14:07:31+00:00,6800,186,ReplyTweet,brandonee916
1531174382260961280,https://t.co/zi2LE83iM1,2022-05-30 07:23:15+00:00,232884,14567,DirectTweet,brandonee916
1531066654716739585,@teslaownersSV You can see almost everything from the public road,2022-05-30 00:15:10+00:00,5814,252,ReplyTweet,teslaownersSV
1531059942769270784,"@RationalEtienne @EvaFoxU @teslaownersSV Thanks ❤️❤️

I switched back to chronological Twitter, so now I see you.",2022-05-29 23:48:30+00:00,3655,169,ReplyTweet,RationalEtienne
1531058755353419784,"@james__jenko @BretWeinstein @lexfridman I swear my responsibility to the highest good for consciousness, while always re-examining what the highest good is",2022-05-29 23:43:47+00:00,5284,456,ReplyTweet,james__jenko
1531057775119327234,"@EvaFoxU @teslaownersSV Well, I’m happy I made people happy!",2022-05-29 23:39:53+00:00,5401,360,ReplyTweet,EvaFoxU
1531056042494377985,And remember that happiness is a choice,2022-05-29 23:33:00+00:00,236478,20942,DirectTweet,elonmusk
1531055600603484160,@EvaFoxU Perhaps I will one day,2022-05-29 23:31:15+00:00,4090,177,ReplyTweet,EvaFoxU
1531055367408521221,@teslaownersSV @EvaFoxU How about tomorrow afternoon?,2022-05-29 23:30:19+00:00,2992,163,ReplyTweet,teslaownersSV
1531054728695644160,@EvaFoxU I dunno … that’s kind of a scary idea,2022-05-29 23:27:47+00:00,11544,408,ReplyTweet,EvaFoxU
1531053815042134016,Tomorrow will be the first sunrise of the rest of ur life – make it what u want,2022-05-29 23:24:09+00:00,429832,45300,DirectTweet,EvaFoxU
1531050244284329991,"@lexfridman If the Universe is headed for heat death, then it really *is* all about the journey",2022-05-29 23:09:58+00:00,18005,1406,ReplyTweet,lexfridman
1531039900589514754,@teslaownersSV Spaceships that can take you to other planets and a sustainable energy Earth,2022-05-29 22:28:52+00:00,10757,721,ReplyTweet,teslaownersSV
1531038815363670017,"When thinking about deep time, what is more astounding is to think about how much time is ahead!",2022-05-29 22:24:33+00:00,119323,8840,DirectTweet,teslaownersSV
1531038183114387461,"@gunsnrosesgirl3 Human civilization, as measured by the first writing, only began ~5000 years ago, so since those trilobites existed, you could have had all human history 100,000 times over again",2022-05-29 22:22:02+00:00,3734,253,ReplyTweet,gunsnrosesgirl3
